event_id,victim_id,victim_type,victim_gender,party1,general_category_1,level_of_government,government_area,event_type,aggressor,date,state,Entity,Totalpopulation,Female_population,Male_population,No_health_services_pop,12_year_old_single_population,ID.1.1,avg_scholarity,home_count,average_number_in_home,GDP
1600,1818,Party,Male,MC,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-27,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
1600,1819,Party,Male,MC,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-27,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
1600,1820,Party,Male,MC,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-27,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
1600,1821,Party,Male,MC,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-27,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
1601,1822,Party,Male,PES,Candidato(a),Municipal,Elections and Campaigns,Threat,Sujeto(s) armados,2024-05-27,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
1602,1823,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-05-27,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1602,1824,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-05-27,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1603,1825,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-28,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
1604,1826,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-28,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
1604,1827,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-05-28,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
1605,1828,Party,Male,MC,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-28,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1606,1829,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-29,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1608,1830,Party,Female,PAN,Candidato(a),Municipal,Elections and Campaigns,Threat,,2024-05-27,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
1608,1831,Authority,Female,PAN,Funcionario(a),Municipal,Executive,Threat,,2024-05-27,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
1609,1832,Party,Male,PAN,Militante,Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-27,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1609,1833,Party,Female,PAN,Militante,Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-27,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1610,1834,Party,Male,PRD,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-28,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1611,1835,Facility,Does not apply,MORENA,No aplica,Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-26,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1612,1836,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-28,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1613,1761,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-28,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1614,1837,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-28,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1614,1838,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-28,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1615,1839,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-29,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1616,1840,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-05-29,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
1617,1841,Authority,Male,,Familiar,Municipal,Executive,Murder,Sujeto(s) armados,2024-05-29,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1618,1842,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Threat,Sangre Nueva,2024-05-30,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1618,1843,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Threat,Sangre Nueva,2024-05-30,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1619,1844,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-31,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1620,1845,Authority,Male,PRI,Regidor(a),Municipal,Executive,Assault,Sujeto(s) armados,2024-05-31,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1621,1846,Facility,Female,PAN,No aplica,Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-01,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1622,1847,Party,Male,PT,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-06-01,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1623,1848,Authority,Male,MORENA,Diputado(a),State,Legislative,Assault,Sujeto(s) armados,2024-05-31,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1624,1849,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-30,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1625,1850,Party,Male,PANAL,Candidato(a),Municipal,Elections and Campaigns,Threat,Sujeto(s) armados,2024-05-29,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1626,1851,Party,Male,PRD,Militante,Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-05-30,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1627,1852,Party,Male,Chiapas Unido,Militante,Municipal,Elections and Campaigns,Kidnapping,Sujeto(s) armados,2024-05-31,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1627,1853,Party,Male,Chiapas Unido,Militante,Municipal,Elections and Campaigns,Kidnapping,Sujeto(s) armados,2024-05-31,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1628,1854,Authority,Male,PT,Regidor(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2024-06-02,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1629,1855,Party,Female,MORENA,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-29,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1630,1856,Party,Male,PT,Candidato(a),Municipal,Elections and Campaigns,Threat,,2024-05-30,Sinaloa,25,3026943,1532110,1494793,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897
1631,1857,Authority,Male,PVEM,Diputado(a),Federal,Legislative,Assault,Sujeto(s) armados,2024-05-30,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
1631,1858,Party,Female,PVEM,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-30,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
1632,1859,Party,Male,PT,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-31,Hidalgo,13,3082841,1601462,1481379,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995
1633,1860,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-05-29,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1634,1861,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-03,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
1634,1862,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-03,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
1635,1863,Party,Male,PRI,Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-06-02,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1636,1864,Authority,Male,PRI,Alcalde(sa),Municipal,Executive,Threat,La Familia Michoacana,2024-06-02,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1637,1865,Party,Male,MC,Candidato(a),Municipal,Elections and Campaigns,Assault,,2024-06-02,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1638,1349,Authority,Female,PAN,Alcalde(sa),Municipal,Executive,Murder,CJNG,2024-06-03,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1638,1866,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,CJNG,2024-06-03,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1639,1867,Party,Male,PAN,Candidato(a),Municipal,Elections and Campaigns,Threat,CJNG,2024-05-31,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1640,1868,Party,Male,Partido Mujer,Candidato(a),State,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-02,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1641,1869,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Armed Attack,Sujeto(s) armados,2024-06-02,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
1642,1870,Party,Male,PT,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-01,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1643,1871,Party,Male,PVEM,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-01,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1644,1872,Party,Male,MORENA,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-01,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1645,1873,Party,Male,RSP,Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-02,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1646,1668,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-11,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1647,1874,Authority,Male,PAN,Alcalde(sa),Municipal,Executive,Threat,CJNG,2024-06-05,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1648,1875,Authority,Male,Partido México Avanza,Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-17,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1649,1876,Authority,Male,PRD,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-16,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1650,1877,Authority,Male,MORENA,Regidor(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-09,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1651,1878,Authority,Female,MORENA,Regidor(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-07,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1653,1880,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-11,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1654,1881,Authority,Male,MORENA,Ex-Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-07,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1655,721,Authority,Male,PRD,Familiar,Municipal,Executive,Murder,Sujeto(s) armados,2024-06-14,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1656,1882,Authority,Male,No disponible,Ex-Regidor(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-06-13,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
418,997,Authority,Male,INDEPENDIENTE,Regidor(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-06-10,Hidalgo,13,3082841,1601462,1481379,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995
1657,1883,Party,Female,MORENA,Ex-Candidato(a),Municipal,Elections and Campaigns,Assault,Sujeto(s) armados,2024-06-08,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1658,1884,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,2024-06-14,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
1659,1885,Authority,Male,PT,Alcalde(sa),Municipal,Executive,Threat,Sujeto(s) armados,2024-06-05,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1660,1886,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,,2024-06-03,Quintana_Roo,23,1857985,921206,936779,468580,482478,549.3314065510598,10.03839113680154,685.6666666666666,3.227986512524085,261684.516
1661,1886,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,,2024-06-08,Quintana_Roo,23,1857985,921206,936779,468580,482478,549.3314065510598,10.03839113680154,685.6666666666666,3.227986512524085,261684.516
1662,1887,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-13,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1663,1888,Party,Male,MORENA,Militante,Municipal,Elections and Campaigns,Murder,,2024-06-21,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
1664,1889,Authority,Male,PRI,Ex-Funcionario(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2024-06-21,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1665,1889,Authority,Male,PRI,Ex-Funcionario(a),Municipal,Executive,Murder,,2024-06-23,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1666,1890,Authority,Female,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-24,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
1667,1891,Authority,Male,MORENA,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-21,Campeche,4,928363,471424,456939,203304,229890,285.25563909774434,9.33328947368421,604.5751879699249,3.5554887218045117,517309.327
1668,1892,Authority,Male,No disponible,Regidor(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-06-20,Tlaxcala,29,1342977,693083,649894,356641,357182,306.5,9.54937908496732,693.2598039215686,3.902630718954248,103564.841
1669,1893,Authority,Male,PT,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,,2024-06-22,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1670,1894,Authority,Male,No disponible,Alcalde(sa),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-06-21,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1671,1895,Authority,Male,PRI,Alcalde(sa),Municipal,Executive,Assault,Sujeto(s) armados,2024-06-14,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1672,1896,Authority,Male,MORENA,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-18,Sinaloa,25,3026943,1532110,1494793,575096,814574,1985.9081009296149,9.558257636122176,282.0788844621514,3.4297450199203188,398152.897
1673,1897,Authority,Male,MORENA,Familiar,Municipal,Executive,Murder,Sujeto(s) armados,2024-07-06,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
1674,1898,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Murder,,2024-06-25,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
1675,1899,Authority,Female,No disponible,Regidor(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-24,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
1676,1900,Authority,Male,MORENA,Funcionario(a),State,Economy and Finance,Assault,Sujeto(s) armados,2024-06-30,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1677,1901,Authority,Male,PVEM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,2024-07-07,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
1678,1902,Authority,Male,No disponible,Funcionario(a),Municipal,Economy and Finance,Murder,Sujeto(s) armados,2024-07-08,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1679,1903,Authority,Male,MORENA,Funcionario(a),Federal,Elections and Campaigns,Murder,,2024-06-05,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
1680,1904,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-18,Nuevo_Leon,19,5784442,2893492,2890950,1072664,1542048,1409.5,10.392601135557133,723.0997161107168,3.411085876508162,261684.516
1681,1905,Authority,Male,No disponible,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2024-06-17,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
1682,1906,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Sujeto(s) armados,2024-06-29,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
1683,1906,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,,2024-07-01,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
1684,1907,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-06-13,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1685,1908,Authority,Male,No disponible,Ex-Funcionario(a),Municipal,Judicial,Murder,Sujeto(s) armados,2024-06-29,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
1686,1909,Authority,Male,MORENA,Funcionario(a),State,Judicial,Murder,Sujeto(s) armados,2024-06-24,Tabasco,27,2402598,1228927,1173671,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865
1687,1910,Authority,Does not apply,MORENA,No aplica,State,Judicial,Threat,CJNG,2024-06-15,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
1688,1911,Authority,Female,MC,Familiar,Federal,Elections and Campaigns,Murder,Sujeto(s) armados,2024-07-15,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
1689,1912,Authority,Male,PT,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-07-13,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1690,1913,Authority,Male,PVEM,Alcalde(sa),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-07-14,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1690,1914,Authority,Male,PVEM,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2024-07-14,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
1691,1915,Facility,Does not apply,PRI,No aplica,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2024-07-16,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1691,1916,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2024-07-16,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
1692,1917,Facility,Does not apply,MORENA,No aplica,State,Seguridad (e.g. policías; fuerzas del orden),Assault,,2024-07-08,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
1693,1918,Authority,Male,MORENA,Funcionario(a),State,Judicial,Armed Attack,Sujeto(s) armados,2024-07-04,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
1694,1919,Authority,Male,No disponible,Ex-Regidor(a),Municipal,Executive,Assault,,2024-07-09,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
