Number,ID.1,event_id,victim_id,victim_type,victim_name,victim_gender,party1,party2,party3,party4,coallition,1stpoliticaloffice,2ndpoliticaloffice,3rdpoliticaloffice,general_category_1,general_category_2,general_category_3,level_of_government,government_area,event_type,aggressor,remarks_on_the_crime,date,state,municipal,INEGIcode,MunINEGIcode,Entity,Totalpopulation,Female_population,Male_population,economically_active_population,No_health_services_pop,12_year_old_single_population,ID.1,avg_scholarity,home_count,average_number_in_home,GDP,Concepto
698,JAL-2022-06-12,600,650,Authority,No disponible,Male,MC,,,,,Subdirector de la policía de Tizapán el Alto,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),Sujetos armados lo embocaron y dispararon,2022-06-12,Jalisco,Tizapán el alto,14,96,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
699,JAL-2022-06-12,600,651,Authority,No disponible,Male,MC,,,,,Policía de Tizapán el Alto,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),Sujetos armados lo embocaron y dispararon,2022-06-12,Jalisco,Tizapán el alto,14,96,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
700,GRO-2022-06-12,601,652,Authority,César Armenta Adame,Male,PRI,,,,,"Ex-secretario particular del gobernador de Guerrero, Héctor Astudillo (2015-2018)",Ex-candidato a diputado local,,Ex-Funcionario(a),Ex-Candidato(a),,State,Executive,Kidnapping,Sujeto(s) armado(s),Sujetos armados lo levantaron en Chilpancingo y lo liberaron en Zumpango del Río,2022-06-12,Guerrero,Chilpancingo de los Bravo,12,29,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
701,CHP-2022-06-12,606,657,Authority,William de Jesús Trejo Gutiérrez,Male,MORENA,,,,,Jefe de la policía especialziada,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Sujeto(s) armado(s),5 sujetos armados secuestraron al policía en la unidad habitacional FOVISSSTE,2022-06-12,Chiapas,Comitán de Domínguez,7,19,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
702,GRO-2022-06-13,604,655,Facility,Comandancia de policía de Xochistlahuaca,Does not apply,PRI,,,,,Comandancia de policía de Xochistlahuaca,,,No aplica,,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),4 hombres dispararon a la comandancia,2022-06-13,Guerrero,Xochistlahuaca,12,71,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
703,VER-2022-06-13,607,658,Authority,Agustín Sánchez Montiel,Male,MORENA,,,,,Gerente de seguridad Física de Pemex,Militar en retiro,,Funcionario(a),Militar en retiro,,Federal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Comando armado,Un comando armado en dos camionetas secuestro al comandante sobre un camino de terracería que conduce a la localidad La Guadalupe,2022-06-13,Veracruz_de_Ignacio_de_la_Llave,Isla,30,77,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
704,ROO-2022-06-14,602,653,Authority,Miguel Almeida,Male,PAN,,,,,Inspector de Protección Civil,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armado(s),Sujetos armados le dispararon cuando circulaba en su auto,2022-06-14,Quintana_Roo,Solidaridad,23,8,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
705,OAX-2022-06-14,603,654,Authority,Pedro Vásquez Ramírez,Male,No disponible,,,,,Ex-Presidente municipal de San Agustín Loxicha,Coordinador regional de comunidades indígenas de la región Loxicha,Suplente del diputado Jaime Moisés Santiago Ambrosio,Ex-Alcalde(sa),Funcionario(a),Diputado(a),Municipal,Executive,Murder,Sujeto(s) armado(s),Al menos 2 sujetos armados le dispararon a quemarropa en una celebración religiosa,2022-06-14,Oaxaca,San Agustín Loxicha,20,85,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
706,MIC-2022-06-14,605,656,Authority,Raúl C.,Male,PRI,,,,,Policía municipal de Tarímbaro,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados dispararon contra el policía mientras hacía ejercicio en un gimnasio,2022-06-14,Michoacan_de_Ocampo,Tarímbaro,16,88,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
707,VER-2022-06-14,608,658,Authority,Agustín Sánchez Montiel,Male,MORENA,,,,,Gerente de seguridad Física de Pemex,Militar en retiro,,Funcionario(a),Militar en retiro,,Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,Comando armado,,2022-06-14,Veracruz_de_Ignacio_de_la_Llave,Isla,30,77,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
708,MOR-2022-06-15,611,662,Authority,Roberto Perucho,Male,No disponible,,,,,Ex-Regidor en Xochitepec,,,Ex-Regidor(a),,,Municipal,Executive,Assault,No identificado,,2022-06-15,Morelos,Xochitepec,17,28,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
709,SON-2022-06-16,610,661,Authority,Verónica Montiel Contreras,Female,PT,,,,,Regidora de Bacúm,Ex-candidata a alcalde de Bacúm por el PT,,Regidor(a),Ex-Candidato(a),,Municipal,Executive,Murder,Sujeto(s) armado(s),Un hombre a bordo de una motocicleta le disparó,2022-06-16,Sonora,Cajeme,26,18,26,2944840,1472643,1472197,1448628,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615,Sonora
710,GRO-2022-06-17,609,659,Authority,Marco Antonio Contreras Méndez,Male,No disponible,,,,,Ex-Fiscal de la Región Centro,,,Ex-Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Dos hombres armados en motocicletas les dispararon cuando estaban en una camioneta,2022-06-17,Guerrero,Chilpancingo de los Bravo,12,29,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
711,GRO-2022-06-17,609,660,Authority,Jesús Emanuel Sandoval Meléndez,Male,No disponible,,,,,Ex-Director de Investigación,,,Ex-Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Dos hombres armados en motocicletas les dispararon cuando estaban en una camioneta,2022-06-17,Guerrero,Chilpancingo de los Bravo,12,29,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
712,GRO-2022-06-19,612,663,Authority,Román Soto Gatica,Male,MORENA,,,,,"Escolta del presidente municipal de Coyuca de Benítez, Ossiel Pacheco Salas",Ex-Director de la Policía Preventiva,,Funcionario(a),Ex-Funcionario(a),,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,,2022-06-19,Guerrero,Coyuca de Benítez,12,21,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
713,JAL-2022-06-20,613,664,Authority,No disponible,Male,PRI,,,,,Policía municipal de Santa María del Oro,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,,2022-06-20,Jalisco,Santa María del Oro,14,56,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
714,JAL-2022-06-20,613,665,Authority,No disponible,Male,PRI,,,,,Operador de camión del municipio de Santa María del Oro,,,Funcionario(a),,,Municipal,Executive,Murder,No identificado,,2022-06-20,Jalisco,Santa María del Oro,14,56,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
715,HGO-2022-06-22,615,667,Authority,Enoch González Veytia,Male,No disponible,,,,,Ex-Director de la Secretaría de Seguridad Pública de Santiago Tulantepec,,,Ex-Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos en una camioneta y un automóvil interceptaron al ex-director,2022-06-22,Hidalgo,Santiago Tulantepec de Lugo Guerrero,13,56,13,3082841,1601462,1481379,1502364,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995,Hidalgo
716,NLE-2022-06-24,614,666,Authority,Integrates de la Agencia Estatal de Investigaciones de Nuevo León,Not Available,MC,,,,,Integrantes de la Agencia Estatal de Investigaciones,,,Funcionario(a),,,State,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armado(s),"Sujeto armados, en un auto negro, dispararon en contra de la finca en la que se encontraban festejando elementos de la Agencia Estatal de Investigaciones, entre ellos su director",2022-06-24,Nuevo_Leon,General Escobedo,19,21,19,5784442,2893492,2890950,2862003,1072664,1542048,1409.5,10.392601135557133,723.0997161107168,3.411085876508162,,
717,ZAC-2022-06-24,618,669,Authority,Yaneth Morales Huizar,Female,PRI,,,,,Alcalde de Apulco,,,Alcalde(sa),,,Municipal,Executive,Armed Attack,Sujeto(s) armado(s),4 Sujetos armados atacaron a las escoltas de la alcaldesa mientras ella estaba en reunión con el delegado de Tenayuca,2022-06-24,Zacatecas,Apulco,32,2,32,1622138,831080,791058,701031,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.5667248171074846,151882.034,Zacatecas
718,VER-2022-06-24,622,672,Facility,Notaria 29,Does not apply,PRI,,,,,"Notaria de la hija de la exalcaldesa de Minatitlán, Guadalupe Porras",,,Familiar,,,Municipal,Executive,Assault,Sujeto(s) armado(s),Sujetos armados en una motocicleta dispararon en reiteradas ocasiones a la notaria,2022-06-24,Veracruz_de_Ignacio_de_la_Llave,Minatitlán,30,108,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
719,SLP-2022-06-25,623,673,Authority,No disponible,Male,PVEM,,,,,Policía municipal de Soledad de Graciano Sánchez,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados le dispararon cuando el oficial conducía su patrulla,2022-06-25,San_Luis_Potosi,Soledad de Graciano Sánchez,24,35,24,2822255,1449804,1372451,1361868,490284,771609,924.1924149470161,8.61915225878416,537.85052983826,3.6098605688789736,,
720,GTO-2022-06-26,617,668,Authority,J. Reyes Méndez Jiménez,Male,PAN,,,,,Ex-Director de la policía municipal de Irapuato,,,Ex-Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados le dispararon cuando salía de su casa,2022-06-26,Guanajuato,Irapuato,11,17,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
721,MIC-2022-06-26,620,671,Authority,Noé Ornelas Sanguino,Male,PRD,,,,,Síndico de Villa Jiménez,,,Síndico(a),,,Municipal,Executive,Kidnapping,Sujeto(s) armado(s),,2022-06-26,Michoacan_de_Ocampo,Jiménez,16,44,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
722,BCN-2022-06-27,619,670,Authority,Francisco Javier Díaz Valenzuela,Male,MORENA,,,,,Encargado de alumbrado público,,,Funcionario(a),,,Municipal,Executive,Murder,Sujeto(s) armado(s),Un sujeto armado le disparó en al menos 5 ocasiones cuando salía de su casa,2022-06-27,Baja_California,Tijuana,2,4,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
723,MIC-2022-06-27,621,671,Authority,Noé Ornelas Sanguino,Male,PRD,,,,,Síndico de Villa Jiménez,,,Síndico(a),,,Municipal,Executive,Murder,No identificado,,2022-06-27,Michoacan_de_Ocampo,Jiménez,16,44,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
724,GTO-2022-06-28,624,674,Authority,Juan Carlos Moreno,Male,PAN,,,,,Comandante de la policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados le dispararon en varias ocasiones cuando salía de su turno,2022-06-28,Guanajuato,Irapuato,11,17,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
725,MOR-2022-06-29,625,675,Party,Arturo Camacho,Male,PSD,,,,,Ex-Candidato a alcalde de Tlaquiltenango,,,Ex-Candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),Sujetos armados le dispararon cuando viajaba en su auto,2022-06-29,Morelos,Tlaquiltenango,17,25,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
726,BCN-2022-06-30,626,676,Authority,Jaime Alonso Becerra Portillo,Male,MORENA,,,,,Policía de Tijuana,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados le dispararon cuando conducía su auto,2022-06-30,Baja_California,Tijuana,2,4,2,3769020,1868424,1900583,2010892,836310,1085230,1047.1785714285713,10.178268849206349,657.7127976190476,3.2020982142857144,,
727,GTO-2022-06-30,627,677,Authority,Yahir Fuentes Ramos,Male,No disponible,,,,,Ex-Diector de Tránsito Municipal de Abasolo,,,Ex-Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),Sujetos armados le dispararon en la tienda que atendía,2022-06-30,Guanajuato,Abasolo,11,1,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
728,COL-2022-06-30,628,678,Authority,Rafael Arreguin Landin,Male,PRI,,,,,Director Operativo de Seguridad Pública,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2 Sujetos armados en motocicleta le dispararon al salir de su domicilio,2022-06-30,Colima,Villa de Álvarez,6,10,6,731391,370769,360622,386642,123074,201601,187.67027027027027,9.67072972972973,781.0216216216216,3.1776216216216215,109098.972,Colima
729,MEX-2022-06-30,646,698,Authority,Lorena Salas Lemus,Female,MORENA,,,,,Ex-Síndica de Ecatepec,,,Ex-Síndico(a),,,Municipal,Executive,Threat,Sujeto(s) armados,"2 Sujetos, en una motocicleta, dispararon contra el domicilio de la ex-síndica",2022-06-30,Mexico,Ecatepec de Morelos,15,33,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
730,TAB-2022-07-01,629,679,Authority,Salvador B. V.,Male,MORENA,,,,,Agente de Tránsito Municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Comando armado,Un comando armado lo levantó frente a decenas de comerciantes y automovilistas,2022-07-01,Tabasco,Huimanguillo,27,8,27,2402598,1228927,1173671,1172514,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865,Tabasco
731,TAB-2022-07-01,630,679,Authority,Salvador B. V.,Male,MORENA,,,,,Agente de Tránsito Municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Comando armado,,2022-07-01,Tabasco,Huimanguillo,27,8,27,2402598,1228927,1173671,1172514,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865,Tabasco
732,CHH-2022-07-01,631,680,Authority,Corporación de policías,Not Available,MORENA,,,,,"Policías municipales, estatales y ministeriales",,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Threat,Sicarios,Sicarios dejaron amenazas en dos cartulinas: “DE QUE BANDO A TODOS MUNICIPAL Y ESTATAL MINISTERIAL QUE APOYAN A LA TRIPLE UNION ACOMODENSE O LOS MATAREMOS ASI QUE YA SABEN ACOMODENCE YA SABEN DONDE EN LA BACE PRAGEDIX Y CACETA AQUI ESTA EL # 6568524%”$%”,2022-07-01,Chihuahua,Juárez,8,37,8,3741869,1888047,1853822,1863623,574108,1019091,2064.8682316118934,9.426801251956181,438.73708920187795,3.156682316118936,572880.305,Chihuahua
733,JAL-2022-07-01,634,684,Authority,No disponible,Male,PRI,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Dissappearance,No identificado,,2022-07-01,Jalisco,Santa María del Oro,14,56,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
734,JAL-2022-07-01,634,685,Authority,No disponible,Male,PRI,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Dissappearance,No identificado,,2022-07-01,Jalisco,Santa María del Oro,14,56,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
735,JAL-2022-07-01,634,686,Authority,No disponible,Male,PRI,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Dissappearance,No identificado,,2022-07-01,Jalisco,Santa María del Oro,14,56,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
736,GTO-2022-07-02,638,691,Authority,James Gerardo N,Male,No disponible,,,,,Ex-Escolta de Beatriz Hernández Cruz,Ex-policía municipal,,Ex-Funcionario(a),Ex-Funcionario(a),,Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,,2022-07-02,Guanajuato,Salamanca,11,27,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
737,OAX-2022-07-03,632,681,Authority,Juan Vargas,Male,RSP,,,,,Comandante de la policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,No identificado,,2022-07-03,Oaxaca,San Francisco del Mar,20,141,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
738,OAX-2022-07-03,632,682,Authority,No disponible,Male,RSP,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,No identificado,,2022-07-03,Oaxaca,San Francisco del Mar,20,141,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
739,OAX-2022-07-03,632,683,Authority,No disponible,Male,RSP,,,,,Policía municipal,,,Funcionario(a),,,Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,No identificado,,2022-07-03,Oaxaca,San Francisco del Mar,20,141,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
