"","id","id_evento","id_victima","tipo_vic","nom_vic","genero_vic","partido1","partido2","partido3","partido4","coalicion","puesto1","puesto2","puesto3","cat_puesto1","cat_puesto2","cat_puesto3","nivel_gob","area_gob","tipo_evento","agresor","Obs_agresor","fecha","estado","municipio","cve_edoINEGI","cve_munINEGI"
"1697","TAM-2024-02-22",1410,1586,"Partido","Corina Esther Garza Arreola","Mujer","PVEM","","","","","Pre-candidata a alcaldesa de JIménez","","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Atentado","Sujeto(s) armados","Sujetos armados dispararon contra la casa de la pre-candidata","2024-02-22","Tamaulipas","Jiménez","28","018"
"1698","SON-2024-02-28",1411,1587,"Autoridad","Miguel Ángel Adrián Trujillo","Hombre","No disponible","","","","","Ex-comisario de seguridad pública municipal","","","Ex-Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados lo emboscaron cuando circulaba en la carretera y posteriormente le prendieron fuego a la camioneta","2024-02-28","Sonora","General Plutarco Elías Calles","26","070"
"1699","GTO-2024-02-13",1412,1588,"Autoridad","No disponible","No disponible","PAN","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando estaba afuera de una tienda","2024-02-13","Guanajuato","Apaseo el Alto","11","004"
"1700","GTO-2024-02-13",1412,1589,"Autoridad","No disponible","No disponible","PAN","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando estaba afuera de una tienda","2024-02-13","Guanajuato","Apaseo el Alto","11","004"
"1701","TAB-2024-02-17",1413,1590,"Autoridad","No disponible","Hombre","MORENA","","","","","Policía estatal","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando estaba en un taller de herrería","2024-02-17","Tabasco","Comalcalco","27","005"
"1702","GTO-2024-01-28",1414,1591,"Autoridad","No disponible","Hombre","PAN","","","","","Policía municipal de Celaya","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando circulaba en su auto junto con su esposa e hija","2024-01-28","Guanajuato","Celaya","11","007"
"1703","GTO-2024-01-28",1414,1592,"Autoridad","No disponible","Mujer","PAN","","","","","Bombera","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando circulaba en su auto junto con su esposa e hija","2024-01-28","Guanajuato","Celaya","11","007"
"1704","GRO-2024-03-03",1415,1610,"Autoridad","Joaquín Alonso Piedra","Hombre","MORENA","","","","","Ex-suegro de la gobernadora Evelyn Salgado","Empresario","","Familiar","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando llegaba a su casa","2024-03-03","Guerrero","Chilpancingo de los Bravo","12","029"
"1705","MIC-2024-03-06",1416,1611,"Partido","Karla Citlalli Herrera González","Mujer","PES","","","","","Lideresa del PES en el municipio","Productora de aguacate","","Dirigente","Empresaria","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando estaba en la recepción de un hotel","2024-03-06","Michoacan_de_Ocampo","Ario","16","009"
"1706","GRO-2024-03-13",1417,1612,"Partido","Tomás Morales Patrón","Hombre","MORENA","","","","","Pre-candidato a la alcaldía de Chilapa","Servidor de la Nación","Capacitador del Instituto Nacional de Formación Política de Morena","Pre-candidato(a)","Funcionario(a)","Militante","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armados","Un sujeto armado le disparó en dos ocasiones en la cabeza cuando se bajaba de su auto","2024-03-13","Guerrero","Chilapa de Álvarez","12","028"
"1707","CHP-2024-03-14",1418,1613,"Partido","Diego Pérez Méndez","Hombre","PRI","","","","","Pre-candidato a la alcaldía de San Juan Cancuc","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","","","2024-03-14","Chiapas","San Juan Cancuc","07","112"
"1708","JAL-2024-03-15",1419,1614,"Partido","Humberto Amezcua Bautista","Hombre","PAN","PRI","PRD","","Sí","Pre-candidato a la alcaldía de Pihuamo","Alcalde de Pihuamo","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando estaba en su auto","2024-03-15","Jalisco","Pihuamo","14","065"
"1709","CHP-2024-03-16",1420,1615,"Instalación","Fiscalía General del Estado","No aplica","MORENA","","","","","Fiscalía General del Estado de Chiapas","","","No aplica","","","Estatal","Judicial","Ataque armado","Sujeto(s) armados","Sujetos armados dispararon contra la Fiscalía General de Chiapas","2024-03-16","Chiapas","Ocozocoautla de Espinosa","07","061"
"1710","MIC-2024-03-17",1421,1616,"Autoridad","Cristal García Hutrtado","Mujer","MORENA","","","","","Comandante de la policía estatal de Michoacán","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados embocaron a la comandante","2024-03-17","Michoacan_de_Ocampo","Pátzcuaro","16","066"
"1711","MIC-2024-03-17",1421,1617,"Autoridad","No disponible","No disponible","MORENA","","","","","Escolta de la comandante de la policía estatal de Michoacán","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados embocaron a la comandante","2024-03-17","Michoacan_de_Ocampo","Pátzcuaro","16","066"
"1712","MIC-2024-03-17",1421,1618,"Autoridad","No disponible","No disponible","MORENA","","","","","Escolta de la comandante de la policía estatal de Michoacán","","","Funcionario(a)","","","Estatal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados embocaron a la comandante","2024-03-17","Michoacan_de_Ocampo","Pátzcuaro","16","066"
"1713","OAX-2024-03-19",1422,1619,"Autoridad","Joaquín Martínez López","Hombre","PVEM","","","","","Alcalde de Chahuites","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados lo atacaron cuando estaba afuera de su casa","2024-03-19","Oaxaca","Chahuites","20","025"
"1714","GRO-2024-03-19",1423,1620,"Autoridad","Antonio Crespo Bolaños","Hombre","MORENA","","","","","Regidor de Chilapa","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon a quemarropa cuando estaba en el centro de la ciudad","2024-03-19","Guerrero","Chilapa de Álvarez","12","028"
"1715","VER-2024-03-04",1424,1621,"Partido","Policarpio Ramírez Coria","Hombre","PRI","","","","","Primo del dirigente estatal del PRI Adolfo Ramírez Arana","Ex-candidato","Líder cañero","Familiar","","","Estatal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando estaba afuera de un restaurante de mariscos","2024-03-04","Veracruz_de_Ignacio_de_la_Llave","La Antigua","30","016"
"1716","PUE-2024-03-06",1425,1622,"Autoridad","María del Rayo Mendoza","Mujer","MORENA","","","","","Directora del centro penitenciario de Puebla","","","Funcionario(a)","","","Estatal","Judicial","Atentado","Sujeto(s) armados","Sujetos armados, en motocicleta, dispararon contra la funcionaria","2024-03-06","Puebla","Puebla","21","114"
"1717","MOR-2024-03-16",1426,1623,"Partido","Miguel Ángel Barranco García","Hombre","MORENA","","","","","Candidato a regidor de Cuaulta","Regidor de Cuautla","","Candidato(a)","Regidor(a)","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Atentado","Sujeto(s) armados","Sujetos armados dispararon contra su casa","2024-03-16","Morelos","Cuautla","17","006"
"1718","MEX-2024-03-12",1427,1624,"Autoridad","Timoteo Ruiz","Hombre","PAN","","","","","Regidor de Acambay","","","Regidor(a)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Ataque armado","Sujeto(s) armados","Sujetos armados le dispararon cuando circulaba en su auto","2024-03-12","Mexico","Acambay de Ruíz Castañeda","15","001"
"1719","GRO-2024-03-12",1428,1625,"Partido","Honorario David Morales Sandoval","Hombre","MC","","","","","Ex-candidato a la alcaldía de Cuajinicuilapa en 2015","","","Ex-Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","","","2024-03-12","Guerrero","Cuajinicuilapa","12","023"
"1720","OAX-2024-03-17",1429,1626,"Autoridad","Gerardo Robles Lara","Hombre","MORENA","","","","","Director de la policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en su día de descanso","2024-03-17","Oaxaca","Santa María Petapa","20","427"
"1721","OAX-2024-03-17",1430,1627,"Autoridad","Fabiola","Mujer","MORENA","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en la plaza","2024-03-17","Oaxaca","Santa María Petapa","20","427"
"1722","CHP-2024-03-12",1431,1628,"Autoridad","Luis Moha Cruz","Hombre","No disponible","","","","","Ex-director de la policía municipal","","","Ex-Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando llegó a su rancho","2024-03-12","Chiapas","Catazajá","07","016"
"1723","PUE-2024-03-15",1432,1629,"Partido","No disponible","Hombre","MORENA","","","","","Candidato a regidor de Cuetzalan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Sujeto(s) armados","Sujetos armados secuestraron a los candidatos cando viajaban por la carretera","2024-03-15","Puebla","Cuetzalan del Progreso","21","043"
"1724","PUE-2024-03-15",1432,1630,"Partido","No disponible","Hombre","MORENA","","","","","Candidato a regidor de Cuetzalan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Sujeto(s) armados","Sujetos armados secuestraron a los candidatos cando viajaban por la carretera","2024-03-15","Puebla","Cuetzalan del Progreso","21","043"
"1725","PUE-2024-03-15",1432,1631,"Partido","No disponible","Hombre","MORENA","","","","","Candidato a regidor de Cuetzalan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Sujeto(s) armados","Sujetos armados secuestraron a los candidatos cando viajaban por la carretera","2024-03-15","Puebla","Cuetzalan del Progreso","21","043"
"1726","PUE-2024-03-15",1432,1632,"Partido","No disponible","Hombre","MORENA","","","","","Candidato a regidor de Cuetzalan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Sujeto(s) armados","Sujetos armados secuestraron a los candidatos cando viajaban por la carretera","2024-03-15","Puebla","Cuetzalan del Progreso","21","043"
"1727","PUE-2024-03-15",1432,1633,"Partido","No disponible","Hombre","MORENA","","","","","Candidato a regidor de Cuetzalan","","","Candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Secuestro","Sujeto(s) armados","Sujetos armados secuestraron a los candidatos cando viajaban por la carretera","2024-03-15","Puebla","Cuetzalan del Progreso","21","043"
"1728","MOR-2024-03-21",1433,1634,"Autoridad","Marco Antonio Alvear Sánchez","Hombre","PES","","","","","Consejero presidente del Instituto Morelense de Información Pública y Estadística","","","Funcionario(a)","","","Estatal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados en un auto lo interceptaron cuando circulaba y le dispararon en al menos 10 ocasiones","2024-03-21","Morelos","Cuernavaca","17","007"
"1729","MIC-2024-03-22",1434,1635,"Autoridad","Javier Miranda González","Hombre","PT","","","","","Tesorero municipal","","","Funcionario(a)","","","Municipal","Economía y finanzas (e.g. tesorerías; catastros)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon cuando salía de su casa","2024-03-22","Michoacan_de_Ocampo","Senguio","16","080"
"1730","PUE-2024-03-23",1435,1636,"Partido","Jaime González Pérez","Hombre","MORENA","","","","","Pre-candidato a la alcaldía de Acatzingo","","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Asesinato","Sujeto(s) armados","Dos sujetos armados en una motocicleta le dispararon cando circulaba con sus hijos","2024-03-23","Puebla","Acatzingo","21","004"
"1731","MOR-2024-03-25",1436,1637,"Partido","Jesús Corona Damián","Hombre","PRD","PAN","PRI","","Sí","Pre-candidato","","","Pre-candidato(a)","","","Municipal","Elecciones y campañas (e.g. candidatos; asesores y voluntarios de campaña)","Amenaza","Sujeto(s) armados","Sujetos armados le dispararon luego de presentar una denuncia en la Fiscalía por amenazas de muerte en el que le exigían bajarse de la contienda electoral","2024-03-25","Morelos","Cuernavaca","17","007"
"1732","MOR-2024-03-25",1436,1638,"Autoridad","Mayor Márquez","Hombre","PRD","PAN","PRI","","Sí","Escolta del pre-candiddato Jesús Corona","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Amenaza","Sujeto(s) armados","Sujetos armados le dispararon luego de presentar una denuncia en la Fiscalía por amenazas de muerte en el que le exigían bajarse de la contienda electoral","2024-03-25","Morelos","Cuernavaca","17","007"
"1733","OAX-2024-03-27",1437,1639,"Autoridad","Alfredo Peralta Espinoza","Hombre","No disponible","","","","","Hermano del ex-alcalde de Ejutla, Pedo Peralta","","","Familiar","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","","2024-03-27","Oaxaca","Heroica Ciudad de Ejutla de Crespo","20","028"
"1734","MIC-2024-03-30",1438,1640,"Autoridad","Guillermo Torres Rojas","Hombre","MORENA","","","","","Alcalde de Churumuco","","","Alcalde(sa)","","","Municipal","Ejecutivo (e.g. alcaldes y gobernadores junto con gabinetes)","Asesinato","Sujeto(s) armados","Sujetos armados le dispararon en al menos 8 ocasiones cuando cenaba con su familia en una taquería","2024-03-30","Michoacan_de_Ocampo","Churumuco","16","029"
"1735","GTO-2024-03-14",1439,1641,"Autoridad","No disponible","Hombre","MORENA","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Asesinato","Sujeto(s) armados","Sujetos armados les dispararon cuando circulaban","2024-03-14","Guanajuato","Salamanca","11","027"
"1736","GTO-2024-03-14",1439,1642,"Autoridad","No disponible","Hombre","MORENA","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados les dispararon cuando circulaban","2024-03-14","Guanajuato","Salamanca","11","027"
"1737","GTO-2024-03-08",1440,1643,"Autoridad","Christian Morales Palomino","Hombre","PAN","","","","","Director de la policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados le dispararon cuando circulaba por la carretera","2024-03-08","Guanajuato","Apaseo el Alto","11","004"
"1738","GTO-2024-03-08",1440,1644,"Autoridad","No disponible","Mujer","PAN","","","","","Policía municipal","","","Funcionario(a)","","","Municipal","Seguridad (e.g. policías; fuerzas del orden)","Ataque armado","Sujeto(s) armados","Sujetos armados le dispararon cuando circulaba por la carretera","2024-03-08","Guanajuato","Apaseo el Alto","11","004"
